w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_right_T
18.8,5.8,9.4,18.8,3.2,44.8,0.0,0.5,14.0,18.0,0.175,0.01,2.0,26.0,0.07,0.03,0.1,0.3,0.3,0.9,1.5,4.2,29.0,8.0,2.6,3.9,2.9,2.6,0.25,1.4,0.0937492834693078
34.4,7.0,2.2,12.8,8.0,50.8,0.0,0.5,14.0,13.0,0.07,0.01,2.0,8.0,0.105,0.04,0.1,0.22,0.6,1.4,2.7,5.0,20.0,30.0,3.7,2.8,4.6,3.2,0.47,1.5,0.0409201137185143
50.0,11.8,4.6,8.0,17.6,46.0,0.0,0.51,14.0,18.0,0.175,0.04,2.0,13.0,0.14,0.05,0.1,0.37,1.3,2.0,4.9,4.4,4.0,4.0,2.4,0.4,2.9,4.7,0.19,1.0,0.0178688380504804
40.4,2.2,1.0,4.4,17.6,43.6,0.0,0.5,14.0,30.0,0.07,0.04,2.0,24.0,0.105,0.08,0.1,0.1,1.7,3.9,3.5,5.0,26.0,9.0,1.0,0.5,3.2,0.5,1.07,2.1,0.112884674863581
52.4,3.4,10.6,4.4,18.8,16.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,15.0,0.175,0.03,0.1,0.15,2.5,4.3,5.0,4.2,6.0,5.0,1.4,4.8,4.0,2.4,0.22,2.2,0.0002067003914934
23.6,8.2,13.0,26.0,22.4,26.8,0.0,0.5,14.0,26.0,0.105,0.09,2.0,26.0,0.14,0.08,0.1,0.25,2.2,2.6,4.8,4.2,21.0,25.0,4.8,0.6,3.4,4.0,1.06,4.1,0.0519145002649689
23.6,2.2,10.6,23.6,11.6,25.6,0.0,0.51,14.0,31.0,0.035,0.02,2.0,9.0,0.07,0.02,0.1,0.15,1.1,2.1,2.4,4.1,14.0,19.0,3.0,4.6,4.3,0.6,0.73,1.6,0.184398454881413
22.4,5.8,5.8,8.0,18.8,8.8,0.0,0.51,14.0,32.0,0.07,0.02,2.0,18.0,0.14,0.04,0.1,0.36,1.2,3.0,4.8,4.0,21.0,16.0,2.7,2.0,3.2,2.2,1.08,3.8,0.0790797417928511
21.2,8.2,13.0,9.2,12.8,43.6,0.0,0.51,14.0,31.0,0.175,0.08,2.0,22.0,0.14,0.05,0.1,0.47,1.3,4.1,4.3,4.4,9.0,12.0,4.1,4.3,0.1,5.0,0.54,2.2,0.060092714380314
50.0,7.0,8.2,21.2,24.8,12.4,0.0,0.5,14.0,21.0,0.105,0.05,2.0,19.0,0.07,0.05,0.1,0.13,2.2,1.9,5.0,4.1,23.0,5.0,0.3,2.8,4.0,2.9,0.71,3.3,0.031226881818781
30.8,5.8,9.4,12.8,5.6,53.2,0.0,0.5,14.0,34.0,0.14,0.01,2.0,35.0,0.14,0.09,0.1,0.18,0.4,0.4,2.8,3.3,26.0,18.0,3.6,3.8,3.2,1.2,0.22,1.6,0.0567433446009817
10.4,8.2,11.8,12.8,16.4,20.8,0.0,0.51,14.0,30.0,0.14,0.04,2.0,31.0,0.14,0.06,0.1,0.33,1.5,3.0,4.0,4.0,14.0,29.0,3.1,1.8,2.6,1.4,0.97,3.4,0.117967134384739
12.8,4.6,3.4,9.2,8.0,18.4,0.0,0.51,14.0,33.0,0.14,0.05,2.0,14.0,0.14,0.03,0.1,0.4,0.8,2.8,3.2,1.6,0.0,29.0,0.2,3.7,1.5,3.1,0.33,1.2,0.188854055367097
14.0,8.2,8.2,5.6,22.4,32.8,0.0,0.51,14.0,16.0,0.175,0.05,2.0,11.0,0.105,0.03,0.1,0.18,1.9,1.8,4.8,3.1,10.0,14.0,3.4,1.2,0.7,1.5,0.2,2.0,0.0984956047197844
27.2,4.6,9.4,17.6,10.4,43.6,0.0,0.51,14.0,27.0,0.105,0.09,2.0,25.0,0.14,0.01,0.1,0.17,0.8,1.9,3.9,1.9,19.0,12.0,3.3,2.6,2.7,1.2,0.23,1.7,0.0817082750115376
39.2,5.8,4.6,12.8,18.8,5.2,0.0,0.51,14.0,32.0,0.175,0.1,2.0,34.0,0.175,0.02,0.1,0.38,1.7,3.2,4.0,4.1,28.0,18.0,0.5,3.3,3.0,1.3,0.32,2.4,0.0539504153057757
46.4,4.6,2.2,2.0,6.8,50.8,0.0,0.51,14.0,20.0,0.07,0.06,2.0,16.0,0.035,0.03,0.1,0.09,0.5,1.6,2.9,4.7,12.0,14.0,4.7,2.0,5.0,1.9,0.45,2.0,0.0481451198018335
11.6,11.8,13.0,5.6,22.4,50.8,0.0,0.5,14.0,27.0,0.07,0.02,2.0,9.0,0.105,0.09,0.1,0.03,1.3,3.5,4.7,4.9,21.0,27.0,1.9,5.0,1.1,4.9,0.62,2.3,0.0814058057154112
50.0,5.8,8.2,17.6,20.0,17.2,0.0,0.51,14.0,35.0,0.14,0.06,2.0,26.0,0.035,0.02,0.1,0.17,1.4,4.4,4.8,3.3,18.0,29.0,0.9,0.7,4.6,1.2,1.35,2.7,0.0377284988632085
38.0,11.8,8.2,14.0,23.6,47.2,0.0,0.51,14.0,26.0,0.175,0.02,2.0,19.0,0.07,0.04,0.1,0.28,1.7,1.7,4.6,4.4,5.0,12.0,3.8,2.4,0.1,1.8,0.44,3.2,0.0256742751275389
38.0,10.6,2.2,11.6,17.6,43.6,0.0,0.5,14.0,22.0,0.175,0.03,2.0,16.0,0.14,0.01,0.1,0.23,2.1,1.7,4.3,4.2,21.0,0.0,4.2,0.3,0.4,1.6,0.96,2.8,0.0266216179557748
14.0,3.4,8.2,21.2,14.0,18.4,0.0,0.5,14.0,34.0,0.14,0.09,2.0,14.0,0.175,0.06,0.1,0.34,1.7,3.7,3.6,4.6,18.0,17.0,4.6,1.5,0.5,4.0,0.9,3.5,0.201711383694269
22.4,9.4,4.6,16.4,15.2,18.4,0.0,0.5,14.0,18.0,0.07,0.06,2.0,30.0,0.14,0.07,0.1,0.45,1.3,0.8,3.8,4.8,12.0,25.0,3.0,0.3,3.0,0.6,0.78,2.1,0.0524112871516123
39.2,7.0,5.8,10.4,8.0,28.0,0.0,0.51,14.0,21.0,0.175,0.08,2.0,25.0,0.105,0.07,0.1,0.37,0.7,2.2,2.9,3.2,3.0,29.0,1.1,4.7,3.4,4.8,0.18,2.3,0.0371134481936851
41.6,13.0,9.4,4.4,12.8,53.2,0.0,0.51,14.0,32.0,0.14,0.02,2.0,32.0,0.07,0.03,0.1,0.31,1.5,3.6,3.7,3.0,10.0,28.0,0.8,1.1,3.2,4.1,1.09,1.1,0.020059728877042
22.4,5.8,10.6,5.6,3.2,30.4,0.0,0.5,14.0,27.0,0.175,0.05,2.0,13.0,0.14,0.01,0.1,0.41,0.3,0.7,1.6,4.7,0.0,25.0,3.2,2.9,1.8,4.7,0.16,1.3,0.0828246799740194
42.8,8.2,10.6,24.8,16.4,29.2,0.0,0.51,14.0,19.0,0.105,0.07,2.0,20.0,0.105,0.04,0.1,0.06,1.3,1.3,4.0,3.4,11.0,19.0,4.1,2.8,0.7,4.8,0.87,3.0,0.0289818320412417
28.4,5.8,5.8,22.4,20.0,5.2,0.0,0.5,14.0,14.0,0.105,0.03,2.0,17.0,0.14,0.07,0.1,0.39,2.3,1.6,4.6,2.4,26.0,13.0,0.1,2.6,0.6,3.3,1.31,1.8,0.064262591091692
24.8,4.6,3.4,22.4,24.8,18.4,0.0,0.51,14.0,25.0,0.175,0.07,2.0,31.0,0.105,0.06,0.1,0.02,2.1,2.5,4.1,4.2,21.0,20.0,4.9,4.4,4.6,5.0,1.14,3.4,0.0869338098470402
47.6,3.4,8.2,17.6,10.4,14.8,0.0,0.51,14.0,11.0,0.175,0.02,2.0,23.0,0.035,0.03,0.1,0.3,1.2,1.1,3.6,3.3,2.0,26.0,4.5,2.6,4.2,3.3,0.82,1.6,0.0617925688862108
46.4,4.6,2.2,6.8,4.4,40.0,0.0,0.5,14.0,20.0,0.07,0.06,2.0,12.0,0.105,0.07,0.1,0.27,0.3,0.8,2.0,3.2,11.0,29.0,0.6,1.5,4.0,4.3,0.14,1.0,0.0493702342623227
35.6,13.0,8.2,4.4,8.0,47.2,0.0,0.5,14.0,17.0,0.175,0.04,2.0,19.0,0.175,0.02,0.1,0.29,0.7,0.8,3.0,5.0,14.0,2.0,0.7,4.1,0.5,4.7,0.6,1.6,0.0228632690995111
20.0,4.6,5.8,10.4,22.4,11.2,0.0,0.51,14.0,18.0,0.175,0.07,2.0,33.0,0.105,0.07,0.1,0.02,1.1,2.0,4.7,4.3,29.0,27.0,3.4,3.4,1.2,0.2,1.06,3.8,0.106844044360347
46.4,5.8,8.2,20.0,14.0,30.4,0.0,0.5,14.0,33.0,0.105,0.1,2.0,30.0,0.105,0.08,0.1,0.15,1.6,2.4,4.3,3.9,23.0,7.0,2.1,1.4,2.3,3.8,0.76,2.0,0.0375270161209731
14.0,13.0,2.2,18.8,11.6,35.2,0.0,0.51,14.0,13.0,0.14,0.05,2.0,34.0,0.14,0.07,0.1,0.23,0.9,1.4,2.6,3.7,30.0,28.0,3.8,4.5,2.7,2.4,0.18,1.4,0.0591118224060545
17.6,3.4,7.0,5.6,22.4,50.8,0.0,0.51,14.0,30.0,0.105,0.1,2.0,34.0,0.14,0.09,0.1,0.05,1.4,0.9,4.3,4.9,12.0,30.0,4.0,1.3,0.6,4.2,0.73,4.1,0.177460346021435
40.4,10.6,11.8,18.8,21.2,47.2,0.0,0.5,14.0,19.0,0.175,0.04,2.0,8.0,0.175,0.07,0.1,0.24,1.6,0.9,4.3,3.2,8.0,19.0,0.2,3.2,4.2,3.9,0.26,2.9,0.0248426255067224
35.6,10.6,5.8,15.2,3.2,13.6,0.0,0.5,14.0,8.0,0.175,0.08,2.0,34.0,0.175,0.08,0.1,0.13,0.4,0.8,1.5,1.9,28.0,22.0,4.4,0.7,0.4,2.3,0.13,1.2,0.0289214796846561
16.4,8.2,4.6,4.4,17.6,5.2,0.0,0.51,14.0,18.0,0.14,0.04,2.0,32.0,0.105,0.08,0.1,0.46,1.6,2.2,5.0,4.8,28.0,17.0,1.2,3.6,1.6,0.7,0.61,2.0,0.0920363957524014
17.6,3.4,10.6,24.8,23.6,37.6,0.0,0.5,14.0,35.0,0.14,0.06,2.0,13.0,0.105,0.03,0.1,0.47,2.2,4.2,4.6,4.7,6.0,24.0,3.6,1.5,2.7,2.2,2.02,3.7,0.15448807894353
12.8,10.6,3.4,9.2,6.8,38.8,0.0,0.51,14.0,15.0,0.07,0.02,2.0,23.0,0.175,0.1,0.1,0.0,0.4,1.0,2.5,1.6,10.0,28.0,3.9,4.8,2.1,1.3,0.32,1.1,0.0760032535447034
32.0,4.6,13.0,10.4,21.2,38.8,0.0,0.51,14.0,20.0,0.105,0.05,2.0,19.0,0.07,0.02,0.1,0.2,1.8,1.5,3.7,3.0,16.0,29.0,2.4,3.9,0.5,4.3,0.23,2.8,0.0686991991898754
51.2,9.4,8.2,20.0,3.2,28.0,0.0,0.51,14.0,31.0,0.14,0.08,2.0,21.0,0.175,0.04,0.1,0.01,0.4,1.8,1.7,1.7,1.0,26.0,2.5,4.5,2.0,1.6,0.18,1.1,0.0225541736979444
24.8,5.8,4.6,26.0,3.2,49.6,0.0,0.51,14.0,31.0,0.07,0.03,2.0,11.0,0.175,0.06,0.1,0.4,0.4,1.9,1.3,1.7,13.0,0.0,1.7,3.5,4.3,3.5,0.1,1.1,0.0708761326312745
16.4,9.4,3.4,22.4,4.4,30.4,0.0,0.51,14.0,7.0,0.175,0.07,2.0,34.0,0.035,0.01,0.1,0.33,0.3,0.6,1.8,4.7,5.0,24.0,2.1,4.6,1.9,0.6,0.26,1.2,0.0682844323471134
24.8,8.2,11.8,23.6,23.6,19.6,0.0,0.51,14.0,21.0,0.105,0.04,2.0,34.0,0.14,0.01,0.1,0.11,1.0,1.3,4.5,4.0,29.0,11.0,1.7,4.9,1.0,2.8,0.27,3.5,0.0549114339699785
15.2,7.0,3.4,9.2,17.6,29.2,0.0,0.5,14.0,17.0,0.14,0.01,2.0,31.0,0.175,0.02,0.1,0.23,1.6,1.5,3.3,4.3,30.0,14.0,3.6,0.6,4.4,0.9,1.2,2.2,0.0971939093582142
39.2,11.8,11.8,22.4,6.8,7.6,0.0,0.51,14.0,35.0,0.035,0.03,2.0,15.0,0.175,0.09,0.1,0.01,0.5,2.6,3.3,2.5,18.0,23.0,3.3,2.6,0.5,1.4,0.18,1.4,0.0249600218831303
46.4,13.0,4.6,8.0,14.0,43.6,0.0,0.51,14.0,23.0,0.07,0.05,2.0,16.0,0.105,0.06,0.1,0.25,1.1,2.0,3.2,3.5,30.0,8.0,4.7,1.0,3.3,3.6,0.75,2.1,0.0175069547530204
51.2,9.4,11.8,9.2,24.8,32.8,0.0,0.5,14.0,25.0,0.14,0.02,2.0,12.0,0.175,0.03,0.1,0.17,2.3,1.1,4.1,3.9,25.0,20.0,3.2,3.9,2.6,3.8,0.94,3.4,0.0217977552924592
9.2,13.0,5.8,6.8,5.6,12.4,0.0,0.5,14.0,18.0,0.14,0.09,2.0,32.0,0.105,0.07,0.1,0.15,0.5,2.2,3.7,3.8,13.0,2.0,1.6,1.8,4.0,4.7,0.27,1.7,0.0909883687700531
9.2,7.0,2.2,24.8,15.2,23.2,0.0,0.5,14.0,20.0,0.07,0.05,2.0,22.0,0.175,0.07,0.1,0.28,0.8,0.6,4.9,4.8,8.0,18.0,1.3,3.6,0.3,2.2,0.5,2.8,0.161325752471413
27.2,8.2,11.8,8.0,4.4,8.8,0.0,0.5,14.0,35.0,0.14,0.06,2.0,16.0,0.07,0.01,0.1,0.02,0.4,4.5,1.3,4.5,22.0,1.0,4.5,1.1,0.2,4.4,0.32,1.2,0.0486556291594488
32.0,13.0,8.2,22.4,17.6,44.8,0.0,0.51,14.0,30.0,0.105,0.04,2.0,21.0,0.035,0.03,0.1,0.22,1.9,3.7,5.0,3.8,29.0,14.0,4.2,2.1,3.9,4.5,0.72,1.4,0.0258969653962965
41.6,8.2,7.0,22.4,5.6,44.8,0.0,0.5,14.0,28.0,0.07,0.04,2.0,23.0,0.105,0.04,0.1,0.03,0.5,2.8,1.3,3.4,22.0,21.0,2.4,2.9,2.0,3.6,0.24,1.1,0.0299870276789406
40.4,8.2,4.6,10.4,24.8,52.0,0.0,0.51,14.0,26.0,0.105,0.05,2.0,21.0,0.175,0.06,0.1,0.02,1.2,0.8,3.9,4.9,7.0,24.0,3.0,1.4,1.7,1.5,0.14,3.6,0.0335930214160471
44.0,10.6,13.0,24.8,20.0,50.8,0.0,0.51,14.0,19.0,0.175,0.07,2.0,10.0,0.105,0.09,0.1,0.25,1.4,1.7,5.0,3.9,15.0,4.0,1.3,0.1,4.2,1.3,0.65,2.8,0.0237442080536148
41.6,7.0,7.0,8.0,8.0,40.0,0.0,0.5,14.0,33.0,0.14,0.08,2.0,24.0,0.105,0.09,0.1,0.46,0.5,1.4,4.3,3.8,6.0,15.0,1.3,0.4,0.9,3.0,0.2,1.0,0.0359745429471027
42.8,4.6,9.4,5.6,14.0,29.2,0.0,0.51,14.0,14.0,0.14,0.08,2.0,25.0,0.14,0.04,0.1,0.2,1.9,0.7,4.5,2.1,12.0,23.0,0.4,2.9,0.6,4.4,0.2,1.2,0.0515771950467622
44.0,5.8,8.2,21.2,4.4,11.2,0.0,0.5,14.0,25.0,0.175,0.09,2.0,5.0,0.175,0.05,0.1,0.38,0.4,3.0,2.9,3.6,17.0,9.0,0.4,3.1,4.5,3.7,0.16,1.2,0.0009540858956597
40.4,10.6,4.6,22.4,22.4,34.0,0.0,0.51,14.0,34.0,0.105,0.03,2.0,14.0,0.14,0.09,0.1,0.23,2.4,2.2,3.7,4.1,7.0,26.0,2.6,0.1,3.7,2.0,1.67,3.5,0.0243283141325228
32.0,2.2,13.0,17.6,24.8,5.2,0.0,0.51,14.0,35.0,0.14,0.09,2.0,14.0,0.07,0.07,0.1,0.16,2.3,1.9,4.4,4.1,2.0,25.0,1.8,4.9,1.9,1.4,1.74,3.4,0.127802858424294
15.2,8.2,4.6,9.2,11.6,12.4,0.0,0.51,14.0,17.0,0.035,0.01,2.0,20.0,0.07,0.06,0.1,0.27,1.4,1.5,4.0,4.9,1.0,19.0,4.2,4.4,1.0,4.2,0.44,2.5,0.0843808102124868
48.8,7.0,9.4,12.8,12.8,37.6,0.0,0.51,14.0,21.0,0.175,0.06,2.0,18.0,0.105,0.02,0.1,0.49,1.3,1.5,3.4,3.2,11.0,4.0,1.4,4.4,2.6,3.3,0.43,2.4,0.0328207996704623
42.8,3.4,7.0,11.6,24.8,12.4,0.0,0.5,14.0,32.0,0.14,0.01,2.0,21.0,0.105,0.06,0.1,0.06,2.5,3.8,4.9,3.8,15.0,8.0,3.7,4.2,2.2,5.0,0.29,3.3,0.0721604417828324
29.6,9.4,10.6,5.6,24.8,44.8,0.0,0.51,14.0,26.0,0.175,0.07,2.0,7.0,0.175,0.03,0.1,0.05,2.1,3.3,5.0,2.7,7.0,1.0,3.1,3.1,4.5,3.7,1.68,2.5,0.0402831858167896
27.2,3.4,2.2,12.8,3.2,44.8,0.0,0.5,14.0,17.0,0.07,0.05,2.0,7.0,0.07,0.04,0.1,0.06,0.3,2.3,1.3,4.2,17.0,6.0,2.4,0.3,1.5,2.9,0.29,1.0,0.107006699920626
51.2,11.8,3.4,4.4,3.2,47.2,0.0,0.51,14.0,17.0,0.105,0.01,2.0,14.0,0.105,0.1,0.1,0.5,0.4,1.1,1.2,1.8,19.0,20.0,3.1,1.2,3.9,3.8,0.28,1.1,0.0178053359138856
47.6,5.8,11.8,22.4,26.0,44.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,19.0,0.14,0.08,0.1,0.03,2.2,3.2,4.7,4.5,17.0,0.0,0.7,1.2,3.1,2.1,1.84,4.0,0.0386667702945444
35.6,9.4,13.0,9.2,21.2,32.8,0.0,0.5,14.0,17.0,0.175,0.06,2.0,23.0,0.07,0.03,0.1,0.49,1.7,1.6,4.6,3.1,28.0,28.0,1.4,3.5,4.1,2.8,1.57,2.0,0.0312492238564083
44.0,4.6,5.8,23.6,6.8,35.2,0.0,0.51,14.0,35.0,0.175,0.1,2.0,25.0,0.14,0.03,0.1,0.04,0.3,0.4,3.0,5.0,19.0,21.0,4.5,2.3,0.1,0.2,0.15,2.0,0.0617854380028144
23.6,10.6,3.4,11.6,16.4,44.8,0.0,0.5,14.0,30.0,0.14,0.02,2.0,29.0,0.175,0.01,0.1,0.11,1.1,3.3,4.4,4.1,15.0,4.0,1.8,0.1,4.3,2.5,0.39,3.1,0.0416311318912035
46.4,3.4,13.0,9.2,26.0,17.2,0.0,0.5,14.0,12.0,0.105,0.04,2.0,30.0,0.035,0.02,0.1,0.47,2.7,1.3,4.6,4.1,26.0,9.0,2.7,2.0,0.8,1.8,0.38,4.0,0.0633088954690352
44.0,11.8,7.0,11.6,16.4,53.2,0.0,0.5,14.0,35.0,0.175,0.07,2.0,12.0,0.14,0.01,0.1,0.26,1.3,2.4,3.0,2.8,17.0,20.0,5.0,4.0,0.9,2.9,1.27,2.5,0.0214775493502365
42.8,2.2,7.0,5.6,26.0,41.2,0.0,0.51,14.0,23.0,0.07,0.07,2.0,21.0,0.105,0.03,0.1,0.1,2.6,1.2,5.0,4.7,3.0,6.0,0.2,0.7,1.4,4.6,0.99,3.3,0.0971479053816
52.4,11.8,5.8,8.0,12.8,7.6,0.0,0.51,14.0,33.0,0.105,0.06,2.0,6.0,0.175,0.03,0.1,0.14,0.8,4.1,4.5,3.8,22.0,16.0,0.8,4.9,3.0,2.8,0.17,1.1,0.0179028787293923
17.6,10.6,2.2,8.0,5.6,16.0,0.0,0.5,14.0,16.0,0.035,0.01,2.0,27.0,0.035,0.03,0.1,0.26,0.3,0.4,3.7,2.2,30.0,20.0,5.0,4.9,1.5,2.2,0.26,1.5,0.0572051907114206
6.8,8.2,10.6,15.2,11.6,37.6,0.0,0.51,14.0,17.0,0.035,0.03,2.0,6.0,0.175,0.08,0.1,0.47,0.8,1.0,4.5,4.0,30.0,28.0,0.3,4.5,4.3,0.3,0.68,1.3,0.185692720068096
44.0,3.4,11.8,26.0,14.0,4.0,0.0,0.5,14.0,24.0,0.14,0.03,2.0,15.0,0.14,0.05,0.1,0.09,1.4,2.1,4.7,5.0,14.0,1.0,4.3,1.6,4.5,2.3,0.32,2.4,0.0613058034664406
22.4,9.4,2.2,4.4,11.6,53.2,0.0,0.5,14.0,22.0,0.07,0.03,2.0,29.0,0.105,0.03,0.1,0.49,1.1,1.0,4.7,4.9,16.0,1.0,0.5,1.9,1.7,1.4,0.31,1.0,0.0532856014039195
15.2,11.8,9.4,16.4,21.2,26.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,28.0,0.07,0.03,0.1,0.17,2.7,1.4,5.0,4.5,2.0,30.0,2.2,2.3,2.6,1.0,0.81,2.5,0.0557384588676723
41.6,11.8,4.6,15.2,5.6,5.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,8.0,0.175,0.1,0.1,0.02,0.5,2.1,2.4,2.4,9.0,17.0,3.9,3.2,2.7,2.6,0.23,1.2,0.0251051850682974
28.4,8.2,8.2,15.2,4.4,20.8,0.0,0.5,14.0,30.0,0.07,0.01,2.0,5.0,0.175,0.08,0.1,0.25,0.4,3.5,2.0,2.9,15.0,0.0,4.2,0.5,3.0,0.2,0.28,1.1,0.0441084384753393
17.6,4.6,2.2,4.4,18.8,16.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,20.0,0.14,0.07,0.1,0.45,1.4,1.8,4.6,4.6,9.0,14.0,2.8,1.6,4.0,3.4,0.12,2.0,0.135108893047258
18.8,3.4,10.6,14.0,14.0,32.8,0.0,0.51,14.0,24.0,0.105,0.08,2.0,23.0,0.105,0.1,0.1,0.29,1.2,0.6,3.4,2.2,1.0,22.0,3.9,2.6,4.4,4.0,0.31,1.4,0.146154360021526
50.0,1.0,9.4,6.8,18.8,40.0,0.0,0.5,14.0,17.0,0.07,0.01,2.0,23.0,0.175,0.05,0.1,0.32,2.5,1.5,4.7,4.3,1.0,22.0,4.8,3.2,0.7,2.4,0.12,1.4,0.170472149251291
22.4,10.6,8.2,8.0,15.2,29.2,0.0,0.5,14.0,30.0,0.07,0.06,2.0,25.0,0.105,0.09,0.1,0.48,1.7,1.2,4.7,4.8,15.0,14.0,4.9,0.7,4.9,4.1,1.18,1.7,0.0438669301567137
36.8,9.4,11.8,24.8,17.6,22.0,0.0,0.51,14.0,19.0,0.14,0.03,2.0,25.0,0.14,0.02,0.1,0.07,1.2,1.5,4.9,5.0,17.0,10.0,1.0,3.2,0.9,4.2,0.48,3.8,0.0303818187866402
48.8,7.0,8.2,9.2,14.0,22.0,0.0,0.5,14.0,6.0,0.035,0.01,2.0,13.0,0.175,0.05,0.1,0.05,1.6,0.3,3.0,4.3,16.0,25.0,0.9,0.2,2.3,1.9,0.16,2.1,0.0299900590565859
32.0,9.4,7.0,24.8,6.8,30.4,0.0,0.5,14.0,33.0,0.14,0.1,2.0,21.0,0.105,0.1,0.1,0.2,0.7,4.3,3.1,1.3,10.0,10.0,2.9,4.6,2.8,3.4,0.4,1.1,0.0362365980324066
50.0,11.8,3.4,15.2,16.4,7.6,0.0,0.51,14.0,29.0,0.175,0.1,2.0,34.0,0.105,0.07,0.1,0.16,0.9,2.6,3.3,2.2,11.0,3.0,4.4,1.2,4.3,3.2,0.55,1.8,0.0199547478108991
42.8,11.8,5.8,15.2,10.4,37.6,0.0,0.51,14.0,22.0,0.105,0.01,2.0,34.0,0.175,0.08,0.1,0.14,1.2,2.2,2.6,1.4,14.0,8.0,3.7,0.5,0.8,0.2,1.05,1.2,0.0221412182846524
22.4,13.0,10.6,6.8,8.0,20.8,0.0,0.51,14.0,24.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.07,0.8,1.4,1.9,3.4,17.0,13.0,3.6,2.3,2.9,1.4,0.69,1.4,0.0368021759219943
26.0,9.4,3.4,5.6,12.8,46.0,0.0,0.51,14.0,25.0,0.14,0.1,2.0,23.0,0.07,0.02,0.1,0.03,0.7,2.8,3.2,4.5,11.0,26.0,3.9,1.6,1.6,2.8,0.45,1.6,0.0431368899106584
14.0,5.8,3.4,15.2,26.0,14.8,0.0,0.5,14.0,21.0,0.175,0.05,2.0,10.0,0.14,0.02,0.1,0.08,1.2,1.3,4.2,4.3,7.0,30.0,3.4,1.8,1.8,1.8,0.49,3.6,0.137884353978049
38.0,8.2,4.6,20.0,6.8,10.0,0.0,0.5,14.0,35.0,0.105,0.1,2.0,24.0,0.07,0.03,0.1,0.46,0.6,1.9,3.6,1.4,18.0,22.0,2.2,0.5,3.5,1.2,0.29,1.0,0.0339691226858055
24.8,4.6,4.6,12.8,9.2,52.0,0.0,0.51,14.0,26.0,0.105,0.06,2.0,11.0,0.105,0.09,0.1,0.27,0.9,0.7,2.3,2.9,14.0,5.0,2.1,4.0,2.8,3.7,0.27,2.0,0.0933696271133391
51.2,5.8,7.0,20.0,15.2,35.2,0.0,0.51,14.0,13.0,0.07,0.02,2.0,31.0,0.035,0.02,0.1,0.04,1.5,1.6,2.7,3.8,1.0,2.0,3.6,3.7,0.8,1.4,1.07,2.3,0.0346010408669322
29.6,11.8,9.4,21.2,16.4,29.2,0.0,0.51,14.0,23.0,0.14,0.03,2.0,27.0,0.105,0.06,0.1,0.36,1.7,1.9,4.1,3.6,0.0,7.0,4.5,2.7,3.0,2.5,1.16,2.5,0.0289595841779558
45.2,2.2,5.8,12.8,24.8,41.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,16.0,0.14,0.1,0.1,0.1,2.2,2.0,5.0,4.0,22.0,23.0,3.2,2.0,0.8,4.9,0.22,3.9,0.001736758126395
12.8,8.2,8.2,21.2,17.6,35.2,0.0,0.5,14.0,34.0,0.07,0.04,2.0,29.0,0.14,0.09,0.1,0.18,2.1,2.0,2.7,3.2,16.0,7.0,4.3,0.7,4.4,3.9,1.98,2.6,0.101159550938506
48.8,3.4,7.0,4.4,6.8,14.8,0.0,0.51,14.0,6.0,0.14,0.1,2.0,31.0,0.105,0.04,0.1,0.01,0.4,0.7,2.7,2.5,28.0,10.0,4.6,3.0,0.1,2.8,0.32,1.0,0.0598561098776713
28.4,2.2,7.0,18.8,26.0,48.4,0.0,0.5,14.0,25.0,0.105,0.06,2.0,18.0,0.07,0.05,0.1,0.06,2.0,1.9,4.7,4.7,21.0,12.0,1.2,1.0,2.6,2.6,0.34,4.5,0.0208409580002264
24.8,5.8,13.0,26.0,23.6,41.2,0.0,0.51,14.0,34.0,0.14,0.01,2.0,25.0,0.14,0.1,0.1,0.06,1.5,1.0,4.9,4.5,5.0,21.0,0.3,3.6,3.0,2.6,0.9,3.3,0.0739145880058846
27.2,2.2,10.6,10.4,10.4,24.4,0.0,0.51,14.0,29.0,0.14,0.07,2.0,14.0,0.175,0.05,0.1,0.21,1.1,2.8,3.5,3.9,4.0,0.0,1.5,0.2,0.3,3.6,0.31,2.9,0.161591104659544
28.4,5.8,8.2,3.2,6.8,36.4,0.0,0.51,14.0,17.0,0.105,0.06,2.0,18.0,0.175,0.03,0.1,0.13,0.5,0.5,4.8,3.9,9.0,25.0,3.2,2.3,1.4,2.3,0.11,1.5,0.0656313637287876
52.4,7.0,10.6,5.6,3.2,32.8,0.0,0.51,14.0,14.0,0.175,0.08,2.0,13.0,0.07,0.01,0.1,0.05,0.3,1.2,1.9,2.7,19.0,24.0,0.5,3.2,1.3,4.5,0.28,1.1,0.0290412790830918
