w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_right_T
50.0,10.6,9.4,21.2,20.0,25.6,0.0,0.5,14.0,33.0,0.14,0.05,2.0,10.0,0.105,0.05,0.1,0.46,2.7,2.5,4.7,2.8,19.0,11.0,2.1,0.2,4.4,4.9,0.4,1.7,0.0225004335294969
22.4,1.0,10.6,8.0,16.4,41.2,0.0,0.5,14.0,20.0,0.175,0.1,2.0,34.0,0.105,0.09,0.1,0.13,1.3,2.7,5.0,3.9,29.0,16.0,4.4,3.9,2.1,4.5,0.33,2.8,0.0413793831986447
46.4,2.2,8.2,11.6,20.0,44.8,0.0,0.5,14.0,35.0,0.175,0.03,2.0,21.0,0.14,0.05,0.1,0.41,1.6,0.7,4.0,3.1,13.0,3.0,3.6,2.1,3.4,0.3,0.24,2.8,0.0273678259887106
50.0,8.2,9.4,9.2,3.2,11.2,0.0,0.51,14.0,15.0,0.175,0.08,2.0,32.0,0.14,0.02,0.1,0.34,0.3,0.9,1.7,1.6,7.0,18.0,4.4,0.8,1.8,4.6,0.22,1.1,0.0234246660296945
17.6,7.0,4.6,24.8,9.2,52.0,0.0,0.5,14.0,12.0,0.14,0.1,2.0,7.0,0.07,0.03,0.1,0.35,1.2,0.7,4.6,4.7,23.0,27.0,3.3,1.8,2.1,0.5,0.31,1.5,0.128632583532225
38.0,13.0,9.4,8.0,8.0,28.0,0.0,0.5,14.0,30.0,0.105,0.06,2.0,15.0,0.07,0.05,0.1,0.42,0.9,0.2,4.3,3.9,13.0,18.0,4.5,1.3,2.5,0.7,0.16,2.1,0.0304948030761207
24.8,13.0,10.6,14.0,21.2,37.6,0.0,0.51,14.0,34.0,0.175,0.05,2.0,13.0,0.07,0.02,0.1,0.22,1.6,2.1,4.9,4.6,23.0,14.0,3.8,3.0,1.1,1.9,0.37,2.0,0.0400626701420266
33.2,9.4,9.4,12.8,21.2,16.0,0.0,0.5,14.0,22.0,0.07,0.06,2.0,34.0,0.105,0.08,0.1,0.47,2.2,1.5,4.4,2.8,13.0,2.0,0.3,3.2,1.6,3.8,0.63,2.6,0.0341686084508661
6.8,4.6,11.8,6.8,14.0,5.2,0.0,0.51,14.0,31.0,0.14,0.05,2.0,31.0,0.07,0.02,0.1,0.32,1.6,3.0,4.2,2.4,29.0,23.0,3.1,2.0,0.9,2.9,0.87,2.1,0.138438724257229
8.0,10.6,7.0,16.4,17.6,11.2,0.0,0.5,14.0,27.0,0.175,0.06,2.0,15.0,0.14,0.07,0.1,0.15,1.5,1.1,4.2,4.4,15.0,3.0,0.3,4.2,4.2,1.8,0.97,3.1,0.199663059125375
47.6,7.0,9.4,23.6,9.2,14.8,0.0,0.51,14.0,34.0,0.105,0.06,2.0,24.0,0.105,0.04,0.1,0.27,1.1,0.7,4.7,3.2,7.0,27.0,0.9,2.2,0.3,2.7,0.64,2.7,0.0232834415224925
20.0,8.2,9.4,9.2,12.8,38.8,0.0,0.5,14.0,32.0,0.175,0.02,2.0,26.0,0.175,0.01,0.1,0.5,1.2,4.3,4.9,2.2,28.0,26.0,2.2,4.8,4.6,4.5,0.26,1.6,0.0554084696846186
42.8,11.8,9.4,3.2,8.0,23.2,0.0,0.51,14.0,13.0,0.175,0.09,2.0,10.0,0.14,0.01,0.1,0.37,0.9,1.0,4.4,4.8,25.0,6.0,4.1,1.1,0.7,3.8,0.15,3.3,0.0265519385546441
22.4,1.0,8.2,21.2,9.2,5.2,0.0,0.5,14.0,20.0,0.175,0.08,2.0,14.0,0.175,0.03,0.1,0.3,0.5,1.3,4.1,3.4,19.0,9.0,4.2,1.3,4.1,2.6,0.38,1.2,0.055755473824882
20.0,5.8,9.4,24.8,23.6,44.8,0.0,0.51,14.0,15.0,0.105,0.02,2.0,13.0,0.105,0.05,0.1,0.37,1.2,1.2,4.2,4.2,14.0,7.0,0.8,3.9,1.5,2.9,0.24,3.9,0.0545452929011009
34.4,2.2,11.8,26.0,11.6,11.2,0.0,0.5,14.0,24.0,0.175,0.08,2.0,7.0,0.105,0.07,0.1,0.28,1.1,0.7,2.6,4.6,2.0,18.0,4.9,4.9,3.1,3.6,0.58,1.3,0.0258199201604707
47.6,9.4,9.4,22.4,4.4,5.2,0.0,0.5,14.0,35.0,0.14,0.02,2.0,5.0,0.105,0.01,0.1,0.11,0.3,2.7,1.4,2.3,29.0,17.0,1.0,0.6,0.5,4.7,0.22,1.3,0.0235475669966357
46.4,5.8,2.2,16.4,26.0,30.4,0.0,0.5,14.0,27.0,0.07,0.02,2.0,29.0,0.175,0.04,0.1,0.35,2.5,1.5,4.2,5.0,2.0,14.0,3.4,1.3,2.2,2.2,0.29,3.6,0.103839403909135
30.8,4.6,7.0,23.6,22.4,16.0,0.0,0.5,14.0,32.0,0.175,0.06,2.0,27.0,0.14,0.01,0.1,0.16,2.2,0.6,3.7,4.4,4.0,16.0,0.9,0.5,0.2,0.9,0.51,3.6,0.0481698801996364
50.0,10.6,3.4,8.0,10.4,25.6,0.0,0.51,14.0,19.0,0.105,0.08,2.0,15.0,0.14,0.1,0.1,0.4,1.3,1.1,4.7,4.2,1.0,29.0,3.8,3.8,0.3,2.3,0.26,3.5,0.061774088994488
21.2,11.8,10.6,6.8,14.0,4.0,0.0,0.5,14.0,26.0,0.175,0.01,2.0,30.0,0.175,0.02,0.1,0.36,1.3,2.1,4.7,4.3,6.0,21.0,1.9,2.2,2.7,3.7,0.57,2.6,0.0482931855788498
50.0,13.0,8.2,15.2,20.0,23.2,0.0,0.5,14.0,28.0,0.14,0.06,2.0,8.0,0.105,0.03,0.1,0.41,2.3,1.5,4.8,3.7,23.0,27.0,3.5,0.8,4.2,4.4,0.12,2.9,0.0258479291153621
45.2,8.2,7.0,8.0,8.0,23.2,0.0,0.5,14.0,16.0,0.105,0.08,2.0,25.0,0.105,0.02,0.1,0.29,0.6,1.1,1.7,4.4,27.0,13.0,3.7,1.3,2.9,2.4,0.42,1.3,0.0327855954410784
47.6,4.6,9.4,26.0,24.8,48.4,0.0,0.51,14.0,27.0,0.105,0.01,2.0,20.0,0.105,0.07,0.1,0.23,3.1,3.0,4.4,4.9,6.0,27.0,2.6,2.2,1.2,1.9,0.27,3.2,0.0236504584266602
42.8,11.8,5.8,14.0,26.0,32.8,0.0,0.5,14.0,35.0,0.07,0.05,2.0,12.0,0.175,0.04,0.1,0.5,3.0,1.8,4.9,4.7,14.0,30.0,3.5,0.7,0.3,0.9,1.43,4.2,0.0432765843596903
52.4,9.4,8.2,22.4,17.6,4.0,0.0,0.5,14.0,27.0,0.105,0.07,2.0,12.0,0.175,0.1,0.1,0.28,1.6,2.6,5.0,2.7,26.0,1.0,4.4,2.0,4.3,2.1,0.83,1.6,0.0251786605636719
30.8,13.0,7.0,21.2,10.4,4.0,0.0,0.51,14.0,31.0,0.14,0.05,2.0,27.0,0.105,0.04,0.1,0.34,1.3,2.7,2.3,5.0,18.0,21.0,3.6,2.4,0.8,3.9,0.81,1.8,0.0497913026093863
15.2,13.0,8.2,11.6,12.8,26.8,0.0,0.51,14.0,30.0,0.175,0.07,2.0,23.0,0.07,0.04,0.1,0.2,0.9,0.9,4.0,3.9,22.0,27.0,1.7,2.6,1.9,3.7,0.87,1.2,0.0845264212167057
16.4,7.0,9.4,22.4,6.8,49.6,0.0,0.5,14.0,31.0,0.14,0.05,2.0,29.0,0.14,0.08,0.1,0.17,0.5,0.8,4.4,4.5,1.0,2.0,1.9,1.1,0.4,1.0,0.12,2.1,0.0734109943775874
24.8,8.2,13.0,26.0,3.2,31.6,0.0,0.5,14.0,35.0,0.175,0.08,2.0,21.0,0.105,0.03,0.1,0.32,0.3,3.2,1.7,2.8,20.0,8.0,4.5,2.2,4.9,0.9,0.19,1.2,0.0334921086814495
52.4,2.2,8.2,22.4,11.6,4.0,0.0,0.5,14.0,30.0,0.105,0.03,2.0,28.0,0.07,0.02,0.1,0.14,1.3,2.0,4.6,4.3,14.0,10.0,4.6,1.4,3.4,2.8,1.24,3.8,0.023878064140513
18.8,9.4,7.0,17.6,12.8,42.4,0.0,0.51,14.0,28.0,0.14,0.04,2.0,21.0,0.105,0.05,0.1,0.4,1.4,2.9,3.6,3.6,28.0,2.0,4.2,2.6,4.2,1.3,0.25,1.1,0.0798275782816354
39.2,3.4,11.8,12.8,8.0,25.6,0.0,0.5,14.0,32.0,0.07,0.04,2.0,10.0,0.14,0.1,0.1,0.37,1.0,1.2,2.9,1.7,13.0,30.0,5.0,3.8,4.6,1.0,0.25,1.6,0.0227174719617335
17.6,5.8,3.4,8.0,18.8,20.8,0.0,0.51,14.0,9.0,0.105,0.04,2.0,28.0,0.105,0.1,0.1,0.35,2.3,1.0,3.4,3.5,6.0,0.0,4.8,2.7,3.0,2.1,0.79,2.9,0.194768966290495
18.8,7.0,4.6,18.8,14.0,32.8,0.0,0.5,14.0,23.0,0.14,0.01,2.0,19.0,0.07,0.06,0.1,0.18,1.1,1.1,3.2,5.0,9.0,17.0,3.1,3.1,0.7,1.2,0.6,1.8,0.120427297330323
28.4,7.0,9.4,12.8,3.2,41.2,0.0,0.51,14.0,33.0,0.105,0.07,2.0,28.0,0.105,0.04,0.1,0.24,0.4,1.0,1.8,4.9,27.0,26.0,1.3,2.5,3.9,2.7,0.11,1.3,0.0407248570872937
23.6,13.0,11.8,23.6,15.2,28.0,0.0,0.5,14.0,18.0,0.035,0.02,2.0,32.0,0.175,0.03,0.1,0.36,1.8,1.7,2.4,4.3,10.0,24.0,3.4,3.0,3.4,2.7,1.68,2.3,0.037508659133412
48.8,2.2,1.0,5.6,12.8,13.6,0.0,0.5,14.0,19.0,0.175,0.02,2.0,11.0,0.07,0.01,0.1,0.09,0.6,0.2,4.5,4.3,0.0,29.0,3.1,0.8,2.8,2.9,0.13,1.3,0.219847870102616
14.0,9.4,11.8,8.0,10.4,16.0,0.0,0.5,14.0,35.0,0.14,0.09,2.0,9.0,0.14,0.03,0.1,0.29,0.7,1.4,4.0,3.5,19.0,13.0,3.2,2.7,2.1,1.3,0.1,1.8,0.0665676168157398
20.0,3.4,5.8,21.2,9.2,32.8,0.0,0.5,14.0,21.0,0.14,0.05,2.0,26.0,0.14,0.09,0.1,0.49,1.2,1.2,2.1,3.9,28.0,16.0,1.7,3.9,3.9,3.2,0.18,1.0,0.0904825255435676
27.2,7.0,3.4,26.0,14.0,30.4,0.0,0.5,14.0,21.0,0.035,0.03,2.0,26.0,0.14,0.03,0.1,0.44,1.6,2.6,3.0,2.9,13.0,15.0,0.3,0.9,3.3,1.0,0.77,1.5,0.112568018865052
20.0,13.0,9.4,17.6,21.2,30.4,0.0,0.5,14.0,34.0,0.14,0.02,2.0,30.0,0.105,0.06,0.1,0.1,2.2,3.8,4.3,2.6,29.0,4.0,3.2,1.3,4.7,1.4,2.18,2.2,0.0575216085144423
48.8,5.8,5.8,4.4,15.2,18.4,0.0,0.5,14.0,18.0,0.175,0.06,2.0,15.0,0.035,0.03,0.1,0.15,0.6,1.7,2.8,4.5,25.0,13.0,4.1,3.2,4.0,2.3,0.55,1.9,0.0369415754907003
9.2,9.4,10.6,20.0,4.4,52.0,0.0,0.5,14.0,30.0,0.105,0.08,2.0,9.0,0.105,0.04,0.1,0.16,0.5,2.9,2.0,2.5,24.0,14.0,4.8,0.2,2.7,3.7,0.41,1.9,0.111300381754531
42.8,7.0,13.0,12.8,24.8,5.2,0.0,0.51,14.0,12.0,0.105,0.03,2.0,13.0,0.14,0.03,0.1,0.36,2.8,1.4,3.8,4.5,30.0,20.0,1.5,0.1,1.4,4.3,0.84,3.7,0.0195575778859981
34.4,2.2,8.2,8.0,23.6,20.8,0.0,0.5,14.0,34.0,0.14,0.08,2.0,10.0,0.175,0.1,0.1,0.48,1.5,1.6,5.0,3.5,18.0,7.0,3.1,1.4,0.7,1.6,0.83,2.3,0.0392766624732147
26.0,4.6,13.0,11.6,20.0,41.2,0.0,0.5,14.0,33.0,0.14,0.02,2.0,18.0,0.14,0.02,0.1,0.45,1.9,2.8,4.0,3.4,2.0,29.0,0.5,3.6,1.2,3.0,0.85,2.2,0.0299762134780137
48.8,13.0,8.2,9.2,12.8,30.4,0.0,0.5,14.0,29.0,0.14,0.04,2.0,27.0,0.14,0.01,0.1,0.43,1.2,1.9,4.2,3.1,29.0,2.0,1.3,3.6,3.3,3.6,0.93,1.2,0.0288717436336509
39.2,3.4,5.8,12.8,5.6,18.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,17.0,0.07,0.07,0.1,0.23,0.4,0.5,3.3,1.6,21.0,30.0,1.1,3.8,1.6,3.4,0.37,1.4,0.0454756536092217
44.0,3.4,7.0,22.4,26.0,41.2,0.0,0.5,14.0,22.0,0.14,0.1,2.0,8.0,0.07,0.06,0.1,0.4,2.7,1.9,4.9,4.5,17.0,15.0,1.8,3.6,3.0,2.8,0.33,3.0,0.0336969306727433
16.4,8.2,11.8,26.0,16.4,50.8,0.0,0.51,14.0,27.0,0.105,0.09,2.0,26.0,0.07,0.01,0.1,0.1,1.5,1.2,3.9,2.6,11.0,20.0,4.3,4.4,1.0,2.3,0.93,1.8,0.0543390151218786
46.4,8.2,13.0,16.4,11.6,40.0,0.0,0.5,14.0,24.0,0.175,0.1,2.0,14.0,0.105,0.08,0.1,0.37,1.2,0.6,3.8,3.6,16.0,21.0,4.4,2.1,4.6,0.2,0.33,2.9,0.0191353521463567
50.0,8.2,3.4,20.0,9.2,22.0,0.0,0.5,14.0,13.0,0.105,0.03,2.0,21.0,0.175,0.09,0.1,0.22,0.9,1.6,2.9,2.0,5.0,5.0,0.1,3.0,2.0,1.8,0.14,1.3,0.0612496185610608
24.8,3.4,4.6,18.8,5.6,25.6,0.0,0.51,14.0,15.0,0.105,0.07,2.0,14.0,0.14,0.01,0.1,0.48,0.6,1.9,1.9,2.0,1.0,3.0,4.8,4.1,4.0,0.5,0.41,1.4,0.0893032027958421
41.6,2.2,3.4,9.2,8.0,50.8,0.0,0.51,14.0,28.0,0.07,0.03,2.0,33.0,0.175,0.03,0.1,0.41,0.8,0.5,3.1,3.1,27.0,4.0,4.3,3.0,3.8,2.3,0.15,1.1,0.0729812535916177
12.8,3.4,8.2,26.0,16.4,41.2,0.0,0.51,14.0,19.0,0.07,0.02,2.0,11.0,0.035,0.02,0.1,0.23,1.6,2.2,4.6,2.4,3.0,29.0,3.5,2.8,3.5,0.5,1.19,2.1,0.0980643097759075
30.8,8.2,7.0,12.8,26.0,42.4,0.0,0.5,14.0,34.0,0.07,0.02,2.0,34.0,0.105,0.08,0.1,0.28,2.0,2.6,4.9,4.2,16.0,4.0,4.9,4.2,4.6,0.5,1.04,3.1,0.0482179940770901
27.2,9.4,11.8,24.8,21.2,23.2,0.0,0.5,14.0,34.0,0.105,0.06,2.0,34.0,0.105,0.04,0.1,0.43,1.9,2.8,3.6,3.2,19.0,14.0,3.4,1.4,3.0,3.1,0.25,2.8,0.0341296228170364
23.6,5.8,7.0,22.4,18.8,46.0,0.0,0.5,14.0,28.0,0.14,0.01,2.0,28.0,0.14,0.03,0.1,0.18,0.9,1.7,4.7,4.6,12.0,18.0,1.9,1.0,3.1,3.4,0.63,4.3,0.0617965044711082
22.4,4.6,7.0,5.6,4.4,53.2,0.0,0.5,14.0,12.0,0.035,0.03,2.0,14.0,0.175,0.02,0.1,0.34,0.3,0.4,2.8,2.4,12.0,29.0,2.1,1.5,4.0,4.5,0.29,1.2,0.071872457316375
26.0,1.0,13.0,17.6,11.6,18.4,0.0,0.5,14.0,33.0,0.14,0.05,2.0,33.0,0.175,0.1,0.1,0.2,0.5,3.1,4.0,4.1,25.0,0.0,2.4,3.0,1.0,3.9,0.36,2.6,0.0306262806892966
11.6,5.8,10.6,8.0,3.2,4.0,0.0,0.5,14.0,5.0,0.105,0.07,2.0,23.0,0.07,0.03,0.1,0.19,0.2,0.6,1.2,4.1,25.0,22.0,2.1,4.0,4.6,0.1,0.12,1.0,0.0900865408345167
30.8,13.0,4.6,17.6,26.0,28.0,0.0,0.51,14.0,33.0,0.175,0.02,2.0,22.0,0.105,0.05,0.1,0.31,3.5,3.5,4.8,4.4,6.0,18.0,2.7,3.8,1.2,0.2,0.14,4.1,0.0748967975746485
47.6,5.8,11.8,17.6,14.0,26.8,0.0,0.5,14.0,29.0,0.105,0.08,2.0,30.0,0.07,0.03,0.1,0.28,1.5,3.4,4.0,2.3,28.0,11.0,1.5,1.4,3.1,2.1,0.1,1.1,0.0191888876672381
39.2,4.6,9.4,12.8,11.6,23.2,0.0,0.5,14.0,25.0,0.07,0.03,2.0,31.0,0.105,0.07,0.1,0.39,1.5,1.2,4.1,4.2,27.0,15.0,2.6,2.4,0.5,2.8,0.16,2.0,0.0287050654212144
10.4,11.8,11.8,22.4,4.4,12.4,0.0,0.51,14.0,24.0,0.175,0.01,2.0,32.0,0.14,0.03,0.1,0.28,0.4,2.2,1.7,3.2,24.0,21.0,0.6,4.4,2.1,3.8,0.18,1.3,0.0897336131336439
47.6,4.6,4.6,9.2,8.0,29.2,0.0,0.5,14.0,20.0,0.105,0.01,2.0,33.0,0.035,0.01,0.1,0.34,0.9,2.5,4.7,3.8,25.0,16.0,4.8,1.8,3.4,1.3,0.76,2.7,0.0471955260256709
36.8,8.2,4.6,5.6,18.8,34.0,0.0,0.51,14.0,34.0,0.07,0.05,2.0,13.0,0.175,0.1,0.1,0.46,1.0,1.5,4.8,4.0,0.0,23.0,1.5,4.3,4.3,1.6,0.21,3.5,0.0612956841355377
47.6,13.0,13.0,10.4,6.8,29.2,0.0,0.51,14.0,30.0,0.14,0.05,2.0,12.0,0.175,0.09,0.1,0.48,0.5,1.2,3.9,3.3,30.0,3.0,1.9,1.2,2.5,3.8,0.15,1.2,0.0178800125755184
33.2,8.2,10.6,4.4,11.6,13.6,0.0,0.5,14.0,30.0,0.035,0.03,2.0,18.0,0.07,0.05,0.1,0.49,0.9,2.8,4.5,4.5,2.0,30.0,2.3,2.1,3.5,2.4,0.24,2.2,0.0302348737231085
44.0,9.4,7.0,18.8,5.6,50.8,0.0,0.5,14.0,35.0,0.07,0.03,2.0,26.0,0.175,0.01,0.1,0.48,0.4,2.5,3.0,4.9,5.0,19.0,1.2,5.0,4.2,1.4,0.23,2.2,0.0371651676166974
8.0,4.6,9.4,18.8,10.4,49.6,0.0,0.51,14.0,27.0,0.105,0.02,2.0,33.0,0.14,0.09,0.1,0.43,0.8,1.6,3.1,4.2,15.0,21.0,2.9,2.9,2.9,3.4,0.79,2.8,0.127108787920317
24.8,11.8,3.4,20.0,10.4,32.8,0.0,0.51,14.0,23.0,0.175,0.07,2.0,5.0,0.035,0.01,0.1,0.27,1.0,2.0,2.0,3.0,1.0,9.0,4.1,0.5,3.5,4.8,0.53,1.3,0.124786263124068
40.4,8.2,13.0,10.4,12.8,34.0,0.0,0.51,14.0,30.0,0.175,0.03,2.0,15.0,0.175,0.04,0.1,0.47,1.5,1.9,4.5,4.4,20.0,22.0,4.6,1.2,0.4,4.6,1.3,3.7,0.0199974483515719
21.2,9.4,8.2,21.2,11.6,43.6,0.0,0.51,14.0,21.0,0.105,0.07,2.0,9.0,0.105,0.1,0.1,0.46,0.8,2.5,2.0,3.8,17.0,23.0,4.2,0.3,1.5,3.3,0.6,1.7,0.063594378637777
16.4,9.4,13.0,6.8,15.2,32.8,0.0,0.51,14.0,33.0,0.14,0.08,2.0,23.0,0.07,0.03,0.1,0.47,1.8,2.7,3.4,4.2,1.0,19.0,3.6,2.4,3.4,4.3,0.24,1.4,0.0477985260490341
12.8,4.6,10.6,14.0,17.6,5.2,0.0,0.5,14.0,34.0,0.14,0.05,2.0,9.0,0.14,0.02,0.1,0.16,1.9,1.2,3.6,4.2,11.0,5.0,3.0,4.0,0.8,1.0,0.17,1.8,0.0809804309465648
44.0,8.2,8.2,14.0,17.6,18.4,0.0,0.51,14.0,35.0,0.035,0.03,2.0,7.0,0.105,0.04,0.1,0.41,1.3,4.5,4.7,3.4,21.0,11.0,1.5,3.5,4.0,1.0,0.44,2.2,0.0307253175371367
22.4,8.2,3.4,5.6,17.6,30.4,0.0,0.5,14.0,15.0,0.175,0.06,2.0,6.0,0.105,0.06,0.1,0.3,1.0,1.8,4.7,2.5,27.0,27.0,1.6,0.7,1.0,5.0,0.21,1.6,0.14061545551252
50.0,9.4,9.4,21.2,23.6,6.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,14.0,0.175,0.06,0.1,0.33,2.5,1.5,4.8,4.2,7.0,17.0,1.6,0.8,3.4,0.7,0.6,3.4,0.0232063272508532
24.8,11.8,8.2,20.0,9.2,11.2,0.0,0.5,14.0,19.0,0.07,0.05,2.0,34.0,0.105,0.02,0.1,0.13,0.7,1.4,4.6,3.6,12.0,6.0,3.6,2.4,2.9,1.4,0.14,1.0,0.0519552128165389
34.4,4.6,5.8,2.0,6.8,36.4,0.0,0.5,14.0,33.0,0.035,0.01,2.0,16.0,0.175,0.08,0.1,0.26,0.8,2.5,2.3,4.4,13.0,16.0,4.5,3.3,2.7,2.7,0.67,1.6,0.0524093490009345
26.0,8.2,13.0,14.0,22.4,7.6,0.0,0.51,14.0,26.0,0.14,0.02,2.0,12.0,0.07,0.02,0.1,0.05,1.8,3.3,4.3,4.3,15.0,29.0,2.3,2.0,0.6,4.7,0.99,2.8,0.0314962821242873
28.4,2.2,3.4,12.8,16.4,36.4,0.0,0.51,14.0,31.0,0.175,0.01,2.0,28.0,0.035,0.02,0.1,0.27,2.0,1.2,4.4,3.3,1.0,17.0,1.9,2.6,2.7,4.6,0.42,1.4,0.109116530854364
21.2,13.0,3.4,5.6,12.8,41.2,0.0,0.51,14.0,24.0,0.175,0.03,2.0,31.0,0.07,0.04,0.1,0.4,1.3,2.7,2.8,3.6,12.0,19.0,3.1,2.7,3.8,4.2,0.19,1.2,0.146237836197368
33.2,9.4,5.8,8.0,24.8,19.6,0.0,0.5,14.0,30.0,0.07,0.04,2.0,19.0,0.105,0.05,0.1,0.16,3.0,3.3,4.8,4.8,10.0,20.0,0.7,2.2,0.6,3.5,0.55,4.1,0.0553335032034464
26.0,1.0,9.4,9.2,15.2,8.8,0.0,0.5,14.0,26.0,0.105,0.05,2.0,11.0,0.07,0.03,0.1,0.25,1.7,1.8,3.4,2.6,25.0,17.0,3.9,1.7,0.6,4.4,1.57,2.3,0.0431425281345908
50.0,8.2,13.0,14.0,6.8,42.4,0.0,0.5,14.0,10.0,0.14,0.03,2.0,25.0,0.105,0.05,0.1,0.49,0.9,0.6,1.9,1.8,15.0,7.0,4.6,4.7,1.6,0.6,0.16,1.3,0.0166773563922058
42.8,9.4,8.2,12.8,3.2,32.8,0.0,0.5,14.0,24.0,0.07,0.07,2.0,9.0,0.105,0.08,0.1,0.4,0.3,2.0,1.3,3.9,5.0,26.0,3.0,4.6,4.8,4.1,0.14,1.2,0.0314730652794792
48.8,4.6,2.2,18.8,5.6,24.4,0.0,0.5,14.0,34.0,0.14,0.03,2.0,20.0,0.07,0.02,0.1,0.35,0.3,2.5,3.8,4.9,11.0,17.0,3.9,2.1,1.8,1.3,0.13,1.1,0.102550831308495
51.2,8.2,3.4,21.2,11.6,16.0,0.0,0.51,14.0,35.0,0.105,0.06,2.0,25.0,0.105,0.07,0.1,0.4,1.5,1.2,4.0,3.4,14.0,16.0,1.4,2.6,1.3,1.6,0.22,1.6,0.0634017751691018
39.2,5.8,2.2,17.6,14.0,26.8,0.0,0.5,14.0,27.0,0.035,0.03,2.0,6.0,0.14,0.04,0.1,0.28,1.0,0.9,3.6,2.3,0.0,5.0,1.2,3.9,1.9,4.2,0.54,1.4,0.127809466237089
52.4,2.2,8.2,18.8,12.8,10.0,0.0,0.5,14.0,27.0,0.14,0.04,2.0,20.0,0.07,0.05,0.1,0.08,1.1,1.7,2.6,2.2,23.0,22.0,3.5,0.1,4.1,2.4,0.19,1.9,0.0241589418910355
47.6,7.0,7.0,18.8,16.4,43.6,0.0,0.51,14.0,24.0,0.035,0.02,2.0,24.0,0.14,0.04,0.1,0.4,1.9,1.0,4.4,4.6,8.0,8.0,1.1,2.3,4.7,0.6,0.16,4.0,0.0314109711350528
30.8,1.0,8.2,12.8,16.4,46.0,0.0,0.51,14.0,25.0,0.105,0.07,2.0,7.0,0.175,0.03,0.1,0.48,1.2,2.8,3.9,4.4,19.0,9.0,4.4,0.8,1.8,3.7,0.23,1.1,0.0399313089252032
27.2,5.8,13.0,11.6,16.4,18.4,0.0,0.51,14.0,35.0,0.175,0.1,2.0,10.0,0.175,0.09,0.1,0.41,1.3,1.1,3.9,3.4,3.0,10.0,1.3,4.0,4.2,0.6,0.53,1.9,0.0298327003979736
22.4,2.2,7.0,23.6,20.0,53.2,0.0,0.51,14.0,20.0,0.105,0.08,2.0,16.0,0.105,0.07,0.1,0.35,1.0,1.9,4.4,5.0,21.0,3.0,3.2,4.0,4.7,0.3,0.51,2.3,0.0636596504890524
45.2,5.8,10.6,21.2,20.0,31.6,0.0,0.51,14.0,35.0,0.07,0.02,2.0,12.0,0.14,0.03,0.1,0.41,2.6,0.8,3.5,3.7,29.0,0.0,4.6,1.5,4.9,1.5,0.13,2.7,0.0219659927270325
33.2,7.0,3.4,15.2,26.0,24.4,0.0,0.5,14.0,28.0,0.175,0.1,2.0,9.0,0.14,0.06,0.1,0.39,2.0,2.0,4.7,5.0,22.0,17.0,0.7,2.8,3.3,0.5,1.21,3.3,0.0930607010922599
29.6,8.2,11.8,10.4,9.2,23.2,0.0,0.51,14.0,29.0,0.14,0.03,2.0,23.0,0.07,0.07,0.1,0.29,0.4,2.0,3.9,2.0,2.0,15.0,1.2,1.2,2.9,1.3,0.1,1.7,0.0295289849060847
39.2,3.4,5.8,4.4,14.0,41.2,0.0,0.5,14.0,35.0,0.175,0.02,2.0,6.0,0.07,0.03,0.1,0.18,1.2,4.5,3.8,3.3,24.0,4.0,0.3,2.6,4.2,2.4,0.95,1.6,0.0458062219330195
11.6,10.6,13.0,18.8,24.8,44.8,0.0,0.5,14.0,24.0,0.07,0.04,2.0,17.0,0.035,0.01,0.1,0.23,2.3,2.0,4.9,4.1,0.0,23.0,2.3,0.6,2.2,0.2,1.83,4.0,0.0707912239492315
35.6,11.8,4.6,24.8,26.0,31.6,0.0,0.5,14.0,25.0,0.175,0.07,2.0,19.0,0.105,0.06,0.1,0.42,3.1,1.8,4.7,4.6,4.0,23.0,2.9,1.0,2.4,4.2,0.47,3.9,0.0620196745504386
45.2,5.8,8.2,11.6,15.2,12.4,0.0,0.5,14.0,16.0,0.07,0.04,2.0,20.0,0.14,0.04,0.1,0.27,1.2,2.2,4.0,4.6,14.0,27.0,1.8,3.8,3.5,0.3,0.1,1.1,0.0273427568713372
15.2,9.4,10.6,22.4,20.0,28.0,0.0,0.51,14.0,31.0,0.14,0.05,2.0,30.0,0.14,0.01,0.1,0.4,2.6,3.8,4.9,5.0,28.0,27.0,0.7,4.8,0.8,2.8,0.87,1.7,0.066212676513772
29.6,1.0,8.2,5.6,8.0,8.8,0.0,0.5,14.0,23.0,0.105,0.01,2.0,14.0,0.105,0.01,0.1,0.24,0.9,2.3,2.7,3.9,18.0,22.0,4.9,3.1,0.9,1.9,0.28,1.0,0.0433305696543306
52.4,10.6,5.8,4.4,12.8,13.6,0.0,0.51,14.0,21.0,0.07,0.06,2.0,4.0,0.175,0.08,0.1,0.43,0.7,2.7,3.2,1.9,24.0,7.0,2.0,1.6,3.3,4.1,0.34,1.5,0.0343365588479418
