w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Tx
29.6,11.8,11.8,24.8,23.6,29.2,0.0,0.51,14.0,14.0,0.175,0.05,2.0,26.0,0.14,0.05,0.1,0.31,1.4,1.4,4.3,3.9,27.0,27.0,0.5,3.7,1.3,3.4,0.44,3.6,5.54558281009644
44.0,9.4,8.2,18.8,21.2,34.0,0.0,0.5,14.0,26.0,0.105,0.09,2.0,27.0,0.14,0.05,0.1,0.38,1.7,3.2,5.0,4.5,23.0,8.0,2.1,1.9,3.2,4.2,1.63,1.5,7.07056846889799
44.0,13.0,8.2,18.8,11.6,29.2,0.0,0.51,14.0,17.0,0.175,0.05,2.0,23.0,0.105,0.04,0.1,0.38,0.7,1.3,4.2,4.5,2.0,12.0,2.1,2.4,0.2,0.4,0.35,3.8,7.26521491866897
32.0,2.2,10.6,16.4,9.2,38.8,0.0,0.5,14.0,21.0,0.14,0.04,2.0,24.0,0.105,0.01,0.1,0.12,0.5,1.2,3.4,2.9,28.0,29.0,4.4,1.4,1.6,1.4,0.44,1.2,6.12419790593731
29.6,8.2,11.8,5.6,10.4,34.0,0.0,0.51,14.0,20.0,0.105,0.05,2.0,27.0,0.07,0.06,0.1,0.19,0.6,1.0,3.9,3.8,30.0,2.0,0.1,0.8,1.4,0.3,0.57,3.7,5.72122417671956
42.8,10.6,8.2,10.4,15.2,41.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,25.0,0.14,0.03,0.1,0.5,1.8,1.9,3.0,4.1,15.0,24.0,4.7,3.5,0.1,2.5,1.78,2.9,6.93105863029358
47.6,5.8,8.2,26.0,20.0,16.0,0.0,0.5,14.0,6.0,0.07,0.02,2.0,27.0,0.07,0.01,0.1,0.35,1.3,0.6,3.9,4.6,27.0,26.0,1.8,4.5,3.4,2.1,0.54,2.7,12.3255083494268
48.8,1.0,7.0,4.4,6.8,18.4,0.0,0.5,14.0,12.0,0.175,0.1,2.0,20.0,0.035,0.01,0.1,0.12,0.8,1.4,4.1,2.3,13.0,18.0,3.6,3.4,4.0,2.9,0.1,1.6,20.3288001609327
36.8,2.2,5.8,24.8,8.0,4.0,0.0,0.51,14.0,21.0,0.175,0.1,2.0,19.0,0.105,0.05,0.1,0.23,0.7,1.6,3.5,4.9,21.0,6.0,4.0,2.0,4.6,3.2,0.14,1.0,5.81376072218715
42.8,7.0,8.2,23.6,11.6,42.4,0.0,0.51,14.0,32.0,0.175,0.05,2.0,22.0,0.14,0.08,0.1,0.43,1.2,4.3,4.5,4.3,19.0,30.0,4.7,0.3,3.5,3.3,0.55,3.0,6.2638874393706
42.8,7.0,8.2,23.6,11.6,42.4,0.0,0.51,14.0,32.0,0.175,0.05,2.0,22.0,0.14,0.08,0.1,0.43,1.2,4.3,4.5,4.3,19.0,30.0,4.7,0.3,3.5,3.3,0.55,3.0,6.2638874393706
27.2,5.8,13.0,24.8,12.8,35.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,33.0,0.105,0.01,0.1,0.13,0.5,4.1,4.6,4.2,3.0,3.0,2.1,3.2,0.3,4.3,0.4,3.1,7.0840959391194
36.8,2.2,9.4,12.8,18.8,43.6,0.0,0.51,14.0,16.0,0.175,0.08,2.0,32.0,0.07,0.03,0.1,0.12,1.0,2.1,4.4,4.9,6.0,21.0,4.5,0.5,3.2,0.4,0.67,1.8,4.21011550254394
29.6,4.6,11.8,16.4,18.8,50.8,0.0,0.5,14.0,10.0,0.175,0.02,2.0,13.0,0.035,0.03,0.1,0.45,1.7,1.1,3.7,3.3,0.0,16.0,1.4,1.4,3.8,0.6,0.18,2.8,10.8249892623691
27.2,1.0,13.0,18.8,6.8,18.4,0.0,0.51,14.0,32.0,0.175,0.04,2.0,24.0,0.14,0.01,0.1,0.49,0.3,2.0,3.2,4.5,7.0,16.0,4.0,2.7,0.7,3.6,0.15,1.5,12.4029344750593
38.0,3.4,9.4,16.4,15.2,5.2,0.0,0.51,14.0,13.0,0.175,0.03,2.0,10.0,0.14,0.04,0.1,0.23,0.9,1.5,4.1,2.3,9.0,3.0,4.3,2.6,4.0,0.2,0.52,1.3,5.00864980157277
38.0,11.8,9.4,4.4,12.8,24.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,8.0,0.07,0.05,0.1,0.41,1.5,1.8,3.4,3.1,8.0,0.0,1.8,3.9,2.8,2.8,0.34,2.3,7.18601768566391
38.0,11.8,9.4,17.6,4.4,41.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,30.0,0.14,0.08,0.1,0.25,0.5,2.9,2.1,1.9,17.0,3.0,0.1,3.9,4.0,4.5,0.15,1.5,19.4142405313514
38.0,3.4,9.4,3.2,5.6,8.8,0.0,0.51,14.0,35.0,0.14,0.09,2.0,25.0,0.07,0.02,0.1,0.18,0.7,1.8,2.5,4.5,27.0,4.0,1.7,2.3,3.3,3.6,0.28,1.4,8.33598716193277
36.8,10.6,9.4,11.6,17.6,40.0,0.0,0.5,14.0,35.0,0.07,0.05,2.0,17.0,0.105,0.01,0.1,0.21,1.2,0.7,4.5,3.0,15.0,2.0,2.7,4.5,2.7,3.0,0.33,2.5,14.2065029606258
32.0,4.6,10.6,14.0,14.0,40.0,0.0,0.5,14.0,30.0,0.07,0.02,2.0,26.0,0.105,0.05,0.1,0.25,0.9,4.0,3.8,3.7,11.0,24.0,3.2,4.1,3.8,3.9,0.28,2.5,21.1020948254463
52.4,2.2,7.0,6.8,4.4,19.6,0.0,0.5,14.0,35.0,0.105,0.02,2.0,15.0,0.105,0.01,0.1,0.27,0.4,0.5,2.3,4.0,28.0,18.0,0.6,1.7,2.0,4.5,0.26,1.4,12.8629802401459
33.2,4.6,10.6,9.2,24.8,19.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,34.0,0.14,0.04,0.1,0.14,2.6,0.8,4.9,4.6,3.0,26.0,4.8,0.3,2.2,3.5,0.2,3.6,16.3160546014779
29.6,7.0,13.0,6.8,3.2,13.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,26.0,0.175,0.03,0.1,0.33,0.3,0.8,1.5,3.8,2.0,14.0,2.4,4.5,1.1,4.3,0.15,1.1,11.5809180918901
29.6,7.0,13.0,6.8,3.2,13.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,26.0,0.175,0.03,0.1,0.33,0.3,0.8,1.5,3.8,2.0,14.0,2.4,4.5,1.1,4.3,0.15,1.1,11.5809180918901
29.6,7.0,13.0,6.8,3.2,13.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,26.0,0.175,0.03,0.1,0.33,0.3,0.8,1.5,3.8,2.0,14.0,2.4,4.5,1.1,4.3,0.15,1.1,11.5809180918901
26.0,2.2,13.0,6.8,11.6,52.0,0.0,0.51,14.0,29.0,0.175,0.07,2.0,10.0,0.105,0.08,0.1,0.37,1.0,3.8,4.3,4.6,11.0,20.0,1.0,2.9,1.3,1.6,0.63,1.5,4.11547228997565
28.4,11.8,13.0,16.4,3.2,40.0,0.0,0.51,14.0,26.0,0.07,0.03,2.0,18.0,0.035,0.03,0.1,0.46,0.3,1.7,1.9,3.1,5.0,6.0,4.0,4.7,3.4,3.6,0.23,1.1,19.313873249544
28.4,7.0,13.0,21.2,23.6,24.4,0.0,0.5,14.0,18.0,0.14,0.1,2.0,33.0,0.14,0.04,0.1,0.37,1.3,2.3,5.0,3.3,28.0,2.0,1.5,0.4,0.7,2.9,0.74,2.8,4.48813373705764
30.8,10.6,11.8,12.8,16.4,31.6,0.0,0.51,14.0,20.0,0.14,0.06,2.0,10.0,0.105,0.02,0.1,0.24,2.2,0.7,4.3,2.8,23.0,7.0,2.2,3.4,4.0,3.5,0.33,2.4,7.64078416104361
30.8,3.4,11.8,15.2,17.6,28.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,27.0,0.07,0.04,0.1,0.34,1.2,2.7,4.7,4.9,8.0,25.0,4.3,4.4,0.6,4.6,0.77,1.5,7.74268423842026
29.6,7.0,11.8,16.4,16.4,26.8,0.0,0.5,14.0,23.0,0.14,0.04,2.0,16.0,0.035,0.03,0.1,0.46,1.0,0.8,2.7,2.4,27.0,12.0,0.5,3.5,1.8,0.8,0.22,2.3,10.0679754620902
40.4,3.4,9.4,21.2,5.6,42.4,0.0,0.51,14.0,33.0,0.07,0.04,2.0,25.0,0.175,0.07,0.1,0.23,0.4,0.7,3.0,3.4,17.0,13.0,4.4,0.1,4.5,2.3,0.21,1.9,24.1370659774155
27.2,11.8,13.0,15.2,23.6,23.2,0.0,0.5,14.0,14.0,0.14,0.02,2.0,8.0,0.175,0.01,0.1,0.34,2.1,0.8,4.8,3.9,8.0,19.0,3.8,4.4,1.3,0.5,0.77,3.5,6.57634859163763
39.2,3.4,9.4,21.2,8.0,46.0,0.0,0.51,14.0,29.0,0.175,0.03,2.0,21.0,0.175,0.05,0.1,0.32,0.5,0.7,4.8,4.7,5.0,6.0,1.8,2.8,2.5,0.4,0.13,2.0,15.5093010599468
33.2,3.4,10.6,8.0,20.0,22.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,24.0,0.105,0.06,0.1,0.14,2.1,2.3,4.0,2.8,0.0,22.0,2.2,1.4,4.9,4.8,1.59,2.3,9.33843286259308
28.4,9.4,11.8,26.0,20.0,7.6,0.0,0.5,14.0,34.0,0.07,0.04,2.0,34.0,0.175,0.05,0.1,0.37,1.6,1.5,4.2,4.4,21.0,18.0,0.1,1.9,4.3,4.8,1.06,4.0,6.74913563734095
28.4,9.4,11.8,26.0,20.0,7.6,0.0,0.5,14.0,34.0,0.07,0.04,2.0,34.0,0.175,0.05,0.1,0.37,1.6,1.5,4.2,4.4,21.0,18.0,0.1,1.9,4.3,4.8,1.06,4.0,6.74913563734095
28.4,9.4,11.8,26.0,20.0,7.6,0.0,0.5,14.0,34.0,0.07,0.04,2.0,34.0,0.175,0.05,0.1,0.37,1.6,1.5,4.2,4.4,21.0,18.0,0.1,1.9,4.3,4.8,1.06,4.0,6.74913563734095
33.2,10.6,10.6,12.8,16.4,35.2,0.0,0.51,14.0,19.0,0.175,0.1,2.0,13.0,0.14,0.01,0.1,0.3,1.6,1.5,5.0,4.5,7.0,15.0,3.8,2.8,2.6,4.1,0.57,1.9,4.56640081498332
48.8,1.0,7.0,18.8,8.0,30.4,0.0,0.51,14.0,21.0,0.175,0.09,2.0,18.0,0.175,0.02,0.1,0.18,0.9,1.1,4.3,3.6,14.0,1.0,4.3,3.3,0.6,4.7,0.35,2.5,7.02176785444076
33.2,10.6,10.6,21.2,14.0,53.2,0.0,0.5,14.0,27.0,0.035,0.02,2.0,14.0,0.14,0.08,0.1,0.43,1.7,2.8,4.2,5.0,13.0,4.0,3.8,1.5,3.8,2.1,1.65,2.6,9.82357942835763
38.0,8.2,9.4,9.2,20.0,6.4,0.0,0.5,14.0,24.0,0.105,0.01,2.0,21.0,0.175,0.07,0.1,0.33,1.7,2.9,3.6,4.5,11.0,29.0,1.7,4.3,4.4,1.4,1.4,3.3,7.05012871634254
50.0,9.4,7.0,14.0,18.8,31.6,0.0,0.5,14.0,10.0,0.175,0.09,2.0,18.0,0.14,0.01,0.1,0.43,1.7,1.3,3.7,3.7,23.0,17.0,2.8,0.8,3.2,1.7,0.41,3.2,6.74654739215611
34.4,2.2,10.6,10.4,3.2,18.4,0.0,0.51,14.0,31.0,0.175,0.08,2.0,8.0,0.14,0.04,0.1,0.48,0.2,3.8,1.6,4.8,19.0,22.0,0.4,3.9,4.2,0.5,0.19,1.2,12.0494761933712
34.4,7.0,10.6,11.6,17.6,28.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,8.0,0.14,0.03,0.1,0.29,1.3,3.6,4.8,3.8,15.0,28.0,0.1,3.5,0.2,1.8,1.29,3.3,6.78108797405682
52.4,13.0,7.0,16.4,18.8,12.4,0.0,0.5,14.0,17.0,0.14,0.04,2.0,17.0,0.175,0.1,0.1,0.27,2.0,2.1,4.1,4.6,29.0,20.0,4.0,4.5,2.3,0.7,1.48,2.4,8.06498996459292
32.0,3.4,11.8,20.0,5.6,20.8,0.0,0.51,14.0,30.0,0.14,0.04,2.0,30.0,0.07,0.02,0.1,0.08,0.5,2.4,2.2,4.9,23.0,26.0,1.5,0.3,4.1,2.9,0.33,1.4,8.42209565005042
38.0,10.6,9.4,5.6,10.4,30.4,0.0,0.5,14.0,21.0,0.105,0.09,2.0,24.0,0.175,0.02,0.1,0.3,1.1,0.8,3.9,4.2,21.0,26.0,0.2,4.7,2.5,3.8,0.62,3.1,5.83796584887804
33.2,2.2,10.6,24.8,6.8,52.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,7.0,0.105,0.1,0.1,0.4,0.9,4.2,3.5,2.0,29.0,27.0,0.4,0.9,4.6,3.4,0.2,1.7,16.919136075248
28.4,2.2,11.8,2.0,9.2,20.8,0.0,0.51,14.0,30.0,0.07,0.01,2.0,14.0,0.175,0.1,0.1,0.29,0.8,4.1,4.8,4.8,21.0,0.0,4.5,3.3,4.5,3.8,0.4,2.3,4.43177230574042
50.0,8.2,7.0,14.0,23.6,41.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,28.0,0.07,0.06,0.1,0.4,1.2,0.8,4.6,4.0,20.0,5.0,3.0,0.6,0.3,3.9,0.72,2.9,6.92014786363532
27.2,10.6,13.0,24.8,12.8,36.4,0.0,0.51,14.0,20.0,0.14,0.08,2.0,17.0,0.07,0.04,0.1,0.36,1.4,0.8,4.3,3.2,24.0,28.0,0.7,0.1,1.2,4.6,0.33,2.4,7.72047214371675
44.0,8.2,8.2,26.0,26.0,19.6,0.0,0.51,14.0,30.0,0.105,0.06,2.0,24.0,0.175,0.01,0.1,0.22,1.8,1.8,4.5,5.0,30.0,25.0,3.2,3.6,4.1,2.0,1.34,3.5,6.84308525865008
30.8,10.6,11.8,18.8,18.8,36.4,0.0,0.51,14.0,30.0,0.175,0.01,2.0,9.0,0.175,0.02,0.1,0.49,2.3,2.7,3.2,2.8,22.0,16.0,4.9,0.5,4.0,1.2,1.56,2.5,4.61096706683195
28.4,9.4,13.0,24.8,16.4,22.0,0.0,0.5,14.0,26.0,0.14,0.08,2.0,8.0,0.14,0.09,0.1,0.23,1.8,2.9,5.0,1.9,13.0,29.0,0.2,4.0,1.1,3.6,1.23,1.2,5.53519801607872
51.2,2.2,7.0,9.2,23.6,46.0,0.0,0.51,14.0,28.0,0.07,0.02,2.0,24.0,0.175,0.03,0.1,0.39,3.2,0.6,4.8,4.9,21.0,27.0,2.6,4.4,0.2,2.7,0.29,2.8,21.753025331042
38.0,7.0,9.4,26.0,17.6,34.0,0.0,0.5,14.0,26.0,0.105,0.08,2.0,6.0,0.175,0.03,0.1,0.48,1.3,1.1,4.6,2.1,6.0,2.0,3.3,4.3,4.5,2.4,1.05,1.7,5.64304682442879
34.4,8.2,10.6,22.4,24.8,6.4,0.0,0.5,14.0,14.0,0.07,0.06,2.0,22.0,0.14,0.01,0.1,0.19,2.0,1.0,4.7,4.4,20.0,20.0,3.2,4.6,3.0,3.7,0.68,4.1,9.04258166401531
29.6,13.0,11.8,26.0,22.4,28.0,0.0,0.5,14.0,18.0,0.175,0.02,2.0,18.0,0.105,0.01,0.1,0.48,1.3,1.7,4.8,2.5,7.0,6.0,3.2,3.5,3.1,1.2,0.74,2.2,4.74600698998124
46.4,10.6,8.2,18.8,6.8,34.0,0.0,0.5,14.0,30.0,0.105,0.04,2.0,22.0,0.14,0.09,0.1,0.19,0.4,2.1,2.1,1.7,27.0,7.0,3.1,0.9,4.4,2.5,0.39,1.2,11.2809424008503
51.2,3.4,7.0,6.8,11.6,25.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,27.0,0.105,0.02,0.1,0.49,0.9,1.0,4.0,4.4,9.0,19.0,4.9,1.3,0.6,3.9,0.75,3.4,4.82661149822727
52.4,5.8,7.0,18.8,17.6,47.2,0.0,0.51,14.0,34.0,0.035,0.01,2.0,26.0,0.07,0.01,0.1,0.11,1.5,4.0,4.5,4.0,15.0,24.0,3.9,4.6,2.0,0.7,1.28,2.2,14.1079659846857
35.6,7.0,10.6,6.8,12.8,6.4,0.0,0.5,14.0,23.0,0.105,0.03,2.0,11.0,0.07,0.04,0.1,0.1,1.7,1.2,2.8,4.7,19.0,8.0,2.9,0.5,4.3,2.9,0.38,1.5,9.10055996622165
33.2,3.4,10.6,4.4,11.6,41.2,0.0,0.5,14.0,23.0,0.105,0.02,2.0,26.0,0.175,0.06,0.1,0.24,0.7,2.9,3.8,4.6,25.0,9.0,3.5,3.4,2.8,1.4,0.25,2.7,12.8498970906067
44.0,7.0,8.2,16.4,11.6,23.2,0.0,0.5,14.0,16.0,0.175,0.01,2.0,31.0,0.105,0.05,0.1,0.42,0.9,1.9,4.0,2.5,5.0,26.0,3.0,2.0,4.4,3.6,0.75,1.1,5.92789989539204
52.4,1.0,7.0,23.6,10.4,8.8,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.175,0.04,0.1,0.2,1.1,3.5,2.2,4.7,0.0,23.0,4.9,1.7,4.5,1.8,0.8,1.0,6.56178896738399
52.4,1.0,7.0,23.6,10.4,8.8,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.175,0.04,0.1,0.2,1.1,3.5,2.2,4.7,0.0,23.0,4.9,1.7,4.5,1.8,0.8,1.0,6.56178896738399
52.4,1.0,7.0,23.6,10.4,8.8,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.175,0.04,0.1,0.2,1.1,3.5,2.2,4.7,0.0,23.0,4.9,1.7,4.5,1.8,0.8,1.0,6.56178896738399
44.0,9.4,8.2,22.4,20.0,40.0,0.0,0.51,14.0,28.0,0.175,0.03,2.0,32.0,0.07,0.04,0.1,0.38,1.1,2.9,4.7,4.1,3.0,25.0,3.8,2.5,1.9,4.4,0.42,3.1,7.22084071440786
52.4,2.2,7.0,16.4,20.0,22.0,0.0,0.51,14.0,31.0,0.14,0.09,2.0,33.0,0.07,0.06,0.1,0.29,1.5,2.2,4.0,3.2,15.0,27.0,0.1,2.1,0.3,3.8,1.2,2.5,4.53659210744553
47.6,9.4,8.2,21.2,4.4,32.8,0.0,0.5,14.0,22.0,0.175,0.06,2.0,29.0,0.07,0.07,0.1,0.09,0.3,2.2,2.8,1.8,20.0,24.0,4.1,4.9,2.7,3.6,0.1,1.0,25.0055896365223
47.6,9.4,8.2,21.2,4.4,32.8,0.0,0.5,14.0,22.0,0.175,0.06,2.0,29.0,0.07,0.07,0.1,0.09,0.3,2.2,2.8,1.8,20.0,24.0,4.1,4.9,2.7,3.6,0.1,1.0,25.0055896365223
47.6,9.4,8.2,21.2,4.4,32.8,0.0,0.5,14.0,22.0,0.175,0.06,2.0,29.0,0.07,0.07,0.1,0.09,0.3,2.2,2.8,1.8,20.0,24.0,4.1,4.9,2.7,3.6,0.1,1.0,25.0055896365223
33.2,10.6,11.8,20.0,3.2,31.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,28.0,0.175,0.07,0.1,0.36,0.4,3.7,1.7,4.0,12.0,15.0,1.6,3.9,1.7,1.2,0.16,1.4,18.7376106558148
28.4,8.2,13.0,15.2,14.0,13.6,0.0,0.5,14.0,21.0,0.14,0.07,2.0,33.0,0.035,0.02,0.1,0.43,1.8,1.3,2.8,3.7,27.0,29.0,4.4,1.4,2.0,4.7,0.23,2.3,10.6351769972996
34.4,8.2,10.6,23.6,14.0,36.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,12.0,0.14,0.1,0.1,0.24,1.5,1.2,4.4,4.2,11.0,19.0,1.2,4.1,3.1,4.5,0.21,1.1,17.720861890595
28.4,4.6,11.8,18.8,20.0,30.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,6.0,0.175,0.08,0.1,0.5,1.0,1.5,4.3,3.0,21.0,4.0,4.7,3.0,4.8,3.6,0.71,2.2,3.64899220726763
39.2,7.0,9.4,12.8,24.8,41.2,0.0,0.51,14.0,33.0,0.14,0.1,2.0,10.0,0.175,0.07,0.1,0.33,3.0,0.8,5.0,4.7,14.0,23.0,2.2,4.3,1.7,0.6,0.59,3.0,5.71025865884212
39.2,7.0,9.4,18.8,6.8,18.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,15.0,0.14,0.1,0.1,0.27,0.8,3.7,3.5,4.3,12.0,30.0,1.5,3.0,4.2,4.8,0.46,1.0,6.7853100250387
44.0,1.0,8.2,11.6,11.6,28.0,0.0,0.51,14.0,32.0,0.175,0.05,2.0,6.0,0.14,0.03,0.1,0.18,0.9,1.8,3.9,3.1,28.0,23.0,1.1,0.3,4.6,0.3,0.36,2.0,6.41030373105078
39.2,9.4,9.4,16.4,22.4,26.8,0.0,0.5,14.0,15.0,0.07,0.01,2.0,16.0,0.035,0.02,0.1,0.1,1.9,1.1,4.7,4.5,19.0,17.0,2.4,1.6,0.3,0.7,0.38,2.2,15.2202734712711
41.6,8.2,9.4,21.2,9.2,41.2,0.0,0.51,14.0,33.0,0.14,0.06,2.0,28.0,0.07,0.06,0.1,0.4,1.2,1.0,4.2,4.7,26.0,21.0,2.3,0.9,0.5,3.0,0.41,1.3,7.28303375693961
29.6,7.0,13.0,10.4,12.8,41.2,0.0,0.51,14.0,28.0,0.175,0.01,2.0,32.0,0.14,0.02,0.1,0.25,1.2,1.9,3.4,3.5,13.0,24.0,2.8,3.9,1.1,0.6,1.12,1.1,5.40263194596655
47.6,2.2,8.2,15.2,3.2,29.2,0.0,0.5,14.0,32.0,0.175,0.09,2.0,15.0,0.14,0.05,0.1,0.32,0.3,1.8,1.7,1.6,4.0,18.0,4.3,0.1,3.6,1.0,0.17,1.3,13.6485766553747
46.4,7.0,8.2,5.6,24.8,10.0,0.0,0.51,14.0,33.0,0.105,0.01,2.0,12.0,0.07,0.06,0.1,0.19,3.2,2.5,4.5,4.8,6.0,27.0,3.7,4.2,0.7,3.3,1.48,3.5,3.94450437609291
6.8,2.2,7.0,23.6,6.8,20.8,0.0,0.51,14.0,22.0,0.105,0.05,2.0,15.0,0.14,0.06,0.1,0.35,0.8,2.5,3.2,3.7,30.0,5.0,2.1,4.8,2.9,4.8,0.32,2.1,4.98865868994418
51.2,2.2,7.0,11.6,20.0,46.0,0.0,0.5,14.0,21.0,0.035,0.03,2.0,27.0,0.14,0.09,0.1,0.39,1.4,2.2,4.3,3.2,28.0,30.0,2.0,1.2,0.1,1.4,0.38,3.0,3.55250568441866
39.2,1.0,9.4,24.8,8.0,14.8,0.0,0.51,14.0,28.0,0.14,0.05,2.0,14.0,0.07,0.07,0.1,0.15,1.0,1.2,4.0,4.3,7.0,16.0,2.2,0.5,3.6,2.3,0.39,1.4,7.78947773213125
33.2,5.8,11.8,15.2,9.2,11.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,17.0,0.14,0.07,0.1,0.41,1.0,4.3,3.4,4.5,12.0,29.0,4.2,1.4,4.3,0.4,0.74,2.0,6.72178839705872
29.6,3.4,13.0,11.6,15.2,52.0,0.0,0.51,14.0,31.0,0.175,0.04,2.0,9.0,0.14,0.04,0.1,0.15,0.7,2.9,3.9,4.7,6.0,17.0,1.8,0.1,4.9,0.3,0.4,2.7,5.49858145546855
34.4,4.6,10.6,18.8,21.2,4.0,0.0,0.5,14.0,25.0,0.14,0.04,2.0,27.0,0.105,0.03,0.1,0.48,1.7,2.0,3.9,3.1,11.0,1.0,1.4,1.6,2.6,3.6,1.27,2.5,4.9026155212754
34.4,4.6,10.6,18.8,21.2,4.0,0.0,0.5,14.0,25.0,0.14,0.04,2.0,27.0,0.105,0.03,0.1,0.48,1.7,2.0,3.9,3.1,11.0,1.0,1.4,1.6,2.6,3.6,1.27,2.5,4.9026155212754
45.2,8.2,8.2,14.0,11.6,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,34.0,0.175,0.01,0.1,0.46,0.8,1.5,2.7,3.1,5.0,20.0,5.0,3.5,1.4,1.3,0.21,2.1,13.4298557407953
36.8,13.0,10.6,15.2,11.6,47.2,0.0,0.5,14.0,33.0,0.175,0.08,2.0,7.0,0.175,0.1,0.1,0.31,1.2,2.8,3.8,2.0,5.0,5.0,2.8,0.3,0.3,3.3,0.79,1.6,5.1703489718831
32.0,1.0,11.8,18.8,12.8,5.2,0.0,0.5,14.0,19.0,0.105,0.03,2.0,17.0,0.175,0.02,0.1,0.31,1.4,2.4,3.1,3.9,26.0,19.0,1.6,1.7,2.5,0.9,0.72,1.1,6.07573587808503
39.2,10.6,9.4,10.4,26.0,22.0,0.0,0.5,14.0,28.0,0.175,0.04,2.0,26.0,0.105,0.08,0.1,0.14,1.4,3.2,4.6,4.9,15.0,15.0,0.3,4.6,4.5,3.9,1.23,4.2,4.78700179240953
46.4,13.0,8.2,8.0,18.8,20.8,0.0,0.5,14.0,18.0,0.14,0.07,2.0,19.0,0.07,0.01,0.1,0.23,2.4,1.0,4.8,4.9,2.0,15.0,2.5,0.8,2.3,0.6,0.72,2.3,6.60832347311032
32.0,13.0,11.8,5.6,16.4,28.0,0.0,0.51,14.0,30.0,0.14,0.05,2.0,23.0,0.14,0.09,0.1,0.42,1.6,0.6,4.4,3.6,23.0,12.0,2.4,3.2,4.0,1.4,0.3,1.7,7.35089214789359
40.4,8.2,9.4,8.0,12.8,8.8,0.0,0.51,14.0,17.0,0.105,0.04,2.0,15.0,0.07,0.03,0.1,0.24,1.5,1.9,5.0,4.1,17.0,28.0,0.5,3.1,2.6,2.3,0.13,3.6,27.2509295386862
45.2,9.4,8.2,11.6,21.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,28.0,0.105,0.1,0.1,0.26,2.1,0.8,4.3,4.0,18.0,24.0,2.1,2.9,1.0,4.8,0.36,3.2,16.0948040869068
45.2,9.4,8.2,11.6,21.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,28.0,0.105,0.1,0.1,0.26,2.1,0.8,4.3,4.0,18.0,24.0,2.1,2.9,1.0,4.8,0.36,3.2,16.0948040869068
45.2,9.4,8.2,11.6,21.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,28.0,0.105,0.1,0.1,0.26,2.1,0.8,4.3,4.0,18.0,24.0,2.1,2.9,1.0,4.8,0.36,3.2,16.0948040869068
41.6,13.0,9.4,23.6,6.8,41.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,27.0,0.14,0.06,0.1,0.13,0.4,2.7,3.8,5.0,1.0,21.0,2.7,4.3,0.2,2.9,0.33,1.8,8.79686461642332
38.0,3.4,9.4,24.8,14.0,37.6,0.0,0.5,14.0,30.0,0.175,0.08,2.0,7.0,0.175,0.05,0.1,0.49,1.1,2.8,2.9,2.2,11.0,26.0,3.3,4.2,4.5,1.5,0.7,1.6,4.66433289311324
35.6,9.4,10.6,5.6,16.4,37.6,0.0,0.51,14.0,28.0,0.14,0.08,2.0,27.0,0.175,0.04,0.1,0.31,1.2,1.9,4.2,2.9,5.0,26.0,3.4,1.3,2.7,2.4,0.57,2.6,5.39588904599681
51.2,4.6,8.2,5.6,3.2,24.4,0.0,0.51,14.0,32.0,0.105,0.1,2.0,15.0,0.07,0.03,0.1,0.31,0.4,0.8,1.6,2.1,19.0,1.0,3.5,4.3,2.7,4.6,0.3,1.4,11.297827707484
